timestamp,open,high,low,close,volume
2025-07-20 08:22:00,118163.34,118177.37,118163.33,118168.56,8.784
2025-07-20 08:23:00,118168.56,118168.81,118166.26,118166.6,3.659
2025-07-20 08:24:00,118166.6,118174.94,118162.97,118170.96,9.893
2025-07-20 08:25:00,118170.96,118170.96,118166.44,118166.6,4.068
2025-07-20 08:26:00,118166.6,118167.02,118166.37,118166.42,1.71
2025-07-20 08:27:00,118166.42,118166.42,118127.39,118157.73,27.4
2025-07-20 08:28:00,118157.73,118160.83,118157.73,118159.07,11.95
2025-07-20 08:29:00,118159.07,118173.92,118159.01,118173.9,10.93
2025-07-20 08:30:00,118173.9,118173.91,118166.83,118170.95,10.49
2025-07-20 08:31:00,118170.95,118171.02,118169.78,118169.81,4.046
2025-07-20 08:32:00,118169.81,118169.86,118155.41,118155.44,10.26
2025-07-20 08:33:00,118155.44,118156.25,118155.25,118155.31,2.424
2025-07-20 08:34:00,118155.31,118158.15,118155.28,118158.15,4.34
2025-07-20 08:35:00,118158.15,118158.15,118157.55,118157.57,2.637
2025-07-20 08:36:00,118157.57,118157.59,118155.86,118155.91,2.083
2025-07-20 08:37:00,118155.91,118156.04,118154.41,118154.74,2.899
2025-07-20 08:38:00,118154.74,118195.82,118153.34,118194.38,39.3
2025-07-20 08:39:00,118194.38,118219.81,118194.38,118219.8,11.63
2025-07-20 08:40:00,118219.8,118255.74,118171.07,118200.54,175.02
2025-07-20 08:41:00,118200.54,118205.43,118196.36,118196.96,16.45
2025-07-20 08:42:00,118196.96,118196.97,118132.33,118133.63,31.69
2025-07-20 08:43:00,118133.63,118135.71,118110.22,118123.05,19.69
2025-07-20 08:44:00,118123.05,118165.67,118121.69,118165.67,11.86
2025-07-20 08:45:00,118165.67,118169.15,118147.39,118147.42,12.37
2025-07-20 08:46:00,118147.42,118174.16,118144.75,118174.16,14.29
2025-07-20 08:47:00,118174.16,118209.21,118170.05,118209.21,36.77
2025-07-20 08:48:00,118209.21,118242.11,118208.5,118236.93,20.09
2025-07-20 08:49:00,118236.93,118237.16,118153.09,118177.93,60.14
2025-07-20 08:50:00,118177.93,118177.93,118172.44,118172.44,8.561
2025-07-20 08:51:00,118172.44,118214.15,118164.4,118191.58,42.38
2025-07-20 08:52:00,118191.58,118191.62,118072.99,118149.78,149.13
2025-07-20 08:53:00,118149.78,118168.9,118149.78,118168.9,25.69
2025-07-20 08:54:00,118168.9,118174.3,118168.67,118171.96,12.82
2025-07-20 08:55:00,118171.96,118173.46,118158.23,118158.26,16.26
2025-07-20 08:56:00,118158.26,118158.26,118145.37,118155.2,25.5
2025-07-20 08:57:00,118155.2,118169.5,118155.2,118169.5,17.43
2025-07-20 08:58:00,118169.5,118171.94,118164.1,118171.94,16.65
2025-07-20 08:59:00,118171.94,118179.09,118099.76,118159.58,103.78
2025-07-20 09:00:00,118159.58,118236.97,118159.58,118236.97,39.42
2025-07-20 09:01:00,118236.97,118263.46,118236.94,118263.46,44.86
2025-07-20 09:02:00,118263.46,118273.34,118262.76,118273.31,17.6
2025-07-20 09:03:00,118273.31,118280.23,118243.03,118243.07,28.5
2025-07-20 09:04:00,118243.07,118243.08,118201.87,118213.3,20.38
2025-07-20 09:05:00,118213.3,118213.32,118121.38,118121.38,55.46
2025-07-20 09:06:00,118121.38,118152.44,118118.63,118125.15,78.68
2025-07-20 09:07:00,118125.15,118127.01,118093.07,118093.08,22.87
2025-07-20 09:08:00,118093.08,118093.22,118059.31,118087.47,23.26
2025-07-20 09:09:00,118087.47,118087.48,118044.12,118082.89,15.15
2025-07-20 09:10:00,118082.89,118082.89,118048.87,118048.89,12.57
2025-07-20 09:11:00,118048.89,118048.89,118032.28,118032.28,15.24
2025-07-20 09:12:00,118032.28,118032.28,118023.04,118025.66,16.28
2025-07-20 09:13:00,118025.66,118026.11,118024.72,118025.97,8.355
2025-07-20 09:14:00,118025.97,118025.97,118006.55,118006.55,27.85
2025-07-20 09:15:00,118006.55,118023.11,118005.34,118012.75,58.73
2025-07-20 09:16:00,118012.75,118060.1,118012.72,118060.07,16.72
2025-07-20 09:17:00,118060.07,118128.76,118053.27,118128.08,35.31
2025-07-20 09:18:00,118128.08,118170.02,118128.06,118170.02,57.06
2025-07-20 09:19:00,118170.02,118174.92,118152.85,118152.85,27.65
2025-07-20 09:20:00,118152.85,118152.85,118112.11,118112.15,11.57
2025-07-20 09:21:00,118112.15,118112.15,118057.18,118057.18,15.15
2025-07-20 09:22:00,118057.18,118086.29,118057.18,118086.28,9.936
2025-07-20 09:23:00,118086.28,118086.29,118055.89,118055.89,13.18
2025-07-20 09:24:00,118055.89,118059.06,118055.7,118057.27,6.171
2025-07-20 09:25:00,118057.27,118089.32,118057.27,118086.39,8.054
2025-07-20 09:26:00,118086.39,118090.32,118085.44,118090.14,6.806
2025-07-20 09:27:00,118090.14,118090.15,118075.11,118075.13,7.301
2025-07-20 09:28:00,118075.13,118075.13,118047.87,118047.9,11.37
2025-07-20 09:29:00,118047.9,118047.9,118004.25,118005.88,39.04
2025-07-20 09:30:00,118005.88,118049.11,118005.86,118049.11,18.81
2025-07-20 09:31:00,118049.11,118062.28,118049.11,118061.9,3.641
2025-07-20 09:32:00,118061.9,118077.55,118059.81,118077.55,6.234
2025-07-20 09:33:00,118077.55,118080.65,118077.55,118080.45,6.434
2025-07-20 09:34:00,118080.45,118080.86,118058.31,118078.75,22.84
2025-07-20 09:35:00,118078.75,118096.82,118078.75,118090.21,10.56
2025-07-20 09:36:00,118090.21,118096.73,118088.09,118096.71,5.125
2025-07-20 09:37:00,118096.71,118112.78,118096.7,118112.15,8.054
2025-07-20 09:38:00,118112.15,118112.15,118099.01,118110.05,18.66
2025-07-20 09:39:00,118110.05,118112.2,118109.91,118110.43,8.578
2025-07-20 09:40:00,118110.43,118110.47,118108.78,118109.97,8.295
2025-07-20 09:41:00,118109.97,118110.0,118104.4,118104.41,5.071
2025-07-20 09:42:00,118104.41,118104.42,118098.22,118100.22,19.18
2025-07-20 09:43:00,118100.22,118100.25,118100.03,118100.05,2.77
2025-07-20 09:44:00,118100.05,118100.05,118073.92,118085.36,22.45
2025-07-20 09:45:00,118085.36,118101.14,118085.36,118098.56,7.163
2025-07-20 09:46:00,118075.11,118111.04,118034.36,118063.32,1074.54
2025-07-20 09:47:00,118099.41,118099.44,118073.14,118073.16,13.75
2025-07-20 09:48:00,118035.01,118041.67,117840.33,118022.58,4017.74
2025-07-20 09:49:00,118048.38,118063.65,118043.3,118043.3,14.98
2025-07-20 09:50:00,118043.3,118046.37,118041.48,118042.26,5.325
2025-07-20 09:51:00,118036.86,118031.12,117956.49,118022.55,1507.31
2025-07-20 09:52:00,118022.55,118023.81,117935.56,117967.3,2212.94
2025-07-20 09:53:00,118023.06,118032.05,118017.09,118017.09,33.4
2025-07-20 09:54:00,118017.09,118017.09,117993.49,118003.09,46.72
2025-07-20 09:55:00,118003.09,118018.64,118003.05,118018.6,11.99
2025-07-20 09:56:00,118018.6,118019.74,118011.2,118011.21,8.451
2025-07-20 09:57:00,118011.21,118012.25,118009.75,118011.31,4.773
2025-07-20 09:58:00,118011.31,118011.35,118004.85,118004.85,5.062
2025-07-20 09:59:00,118004.85,118004.96,117891.64,117918.12,73.91
2025-07-20 10:00:00,117918.12,117920.9,117912.51,117920.11,9.662
2025-07-20 10:01:00,117920.11,117991.24,117920.1,117987.61,26.66
2025-07-20 10:02:00,117987.61,117990.8,117987.57,117988.45,11.11
2025-07-20 10:03:00,117988.45,117988.48,117953.2,117955.85,10.74
2025-07-20 10:04:00,117955.85,117965.07,117953.47,117964.09,18.68
2025-07-20 10:05:00,117964.09,117982.69,117954.6,117982.67,40.32
2025-07-20 10:06:00,117982.67,117983.21,117956.2,117956.2,9.506
2025-07-20 10:07:00,117956.2,117956.23,117919.61,117919.65,19.53
2025-07-20 10:08:00,117919.65,117919.68,117903.3,117904.16,11.41
2025-07-20 10:09:00,117904.16,117917.64,117887.75,117917.62,18.24
2025-07-20 10:10:00,117917.62,117918.3,117916.9,117916.9,7.337
2025-07-20 10:11:00,117916.9,117916.92,117912.53,117915.5,5.177
2025-07-20 10:12:00,117915.5,117917.13,117915.34,117916.82,10.31
2025-07-20 10:13:00,117916.82,117942.77,117916.58,117942.77,5.868
2025-07-20 10:14:00,117942.77,117944.35,117941.07,117941.1,4.975
2025-07-20 10:15:00,117941.1,117949.27,117941.07,117949.27,4.946
2025-07-20 10:16:00,117949.27,117980.12,117949.2,117980.11,5.438
2025-07-20 10:17:00,117980.11,117980.16,117976.36,117976.36,6.44
2025-07-20 10:18:00,117976.36,117976.36,117955.23,117955.25,19.53
2025-07-20 10:19:00,117955.25,117955.27,117946.51,117946.51,8.902
2025-07-20 10:20:00,117946.51,117946.51,117926.84,117926.87,25.88
2025-07-20 10:21:00,117926.87,117936.23,117914.95,117921.7,17.18
2025-07-20 10:22:00,117921.7,117933.96,117913.99,117933.95,13.97
2025-07-20 10:23:00,117933.95,117947.24,117933.95,117946.36,3.509
2025-07-20 10:24:00,117946.36,117962.77,117946.35,117954.99,20.3
2025-07-20 10:25:00,117954.99,117955.92,117954.62,117955.92,6.929
2025-07-20 10:26:00,117955.92,117988.39,117955.47,117961.81,25.65
2025-07-20 10:27:00,117961.81,117966.92,117961.17,117966.92,3.921
2025-07-20 10:28:00,117966.92,117985.61,117966.92,117984.66,6.311
2025-07-20 10:29:00,117984.66,117984.66,117958.04,117962.07,23.75
2025-07-20 10:30:00,117962.07,117962.82,117957.22,117957.28,5.111
2025-07-20 10:31:00,117957.28,117981.66,117957.25,117981.65,23.06
2025-07-20 10:32:00,117981.65,117981.77,117971.08,117972.57,11.56
2025-07-20 10:33:00,117972.57,117992.88,117972.57,117992.88,10.08
2025-07-20 10:34:00,117992.88,117994.49,117992.86,117993.98,26.84
2025-07-20 10:35:00,117993.98,117997.12,117993.98,117997.09,19.94
2025-07-20 10:36:00,117997.09,117998.83,117996.55,117998.82,11.7
2025-07-20 10:37:00,117998.82,117998.85,117990.11,117993.35,14.43
2025-07-20 10:38:00,117993.35,117993.6,117992.15,117992.18,3.218
2025-07-20 10:39:00,117992.18,117992.18,117969.54,117976.79,11.53
2025-07-20 10:40:00,117976.79,117979.94,117968.41,117968.42,5.3
2025-07-20 10:41:00,117968.42,117968.44,117957.87,117961.14,9.21
2025-07-20 10:42:00,117961.14,117961.15,117953.8,117953.82,4.346
2025-07-20 10:43:00,117953.82,117978.26,117953.04,117978.26,10.98
2025-07-20 10:44:00,117978.26,117978.88,117972.0,117972.0,3.715
2025-07-20 10:45:00,117972.0,117972.0,117906.1,117906.1,25.9
2025-07-20 10:46:00,117906.1,117906.12,117881.46,117901.78,20.69
2025-07-20 10:47:00,117901.78,117909.05,117901.77,117909.05,5.582
2025-07-20 10:48:00,117909.05,117920.95,117909.05,117920.92,2.846
2025-07-20 10:49:00,117920.92,117924.51,117920.91,117924.48,4.043
2025-07-20 10:50:00,117924.48,117941.91,117924.48,117940.16,8.892
2025-07-20 10:51:00,117940.16,117940.16,117908.93,117908.97,11.02
2025-07-20 10:52:00,117908.97,117908.98,117898.09,117899.5,4.458
2025-07-20 10:53:00,117899.5,117899.5,117880.68,117882.1,5.501
2025-07-20 10:54:00,117882.1,117888.43,117882.08,117885.9,29.6
2025-07-20 10:55:00,117885.9,117886.69,117884.61,117884.62,7.499
2025-07-20 10:56:00,117884.62,117884.64,117884.21,117884.22,14.45
2025-07-20 10:57:00,117884.22,117896.94,117884.19,117896.91,20.64
2025-07-20 10:58:00,117896.91,117896.93,117889.67,117890.66,11.19
2025-07-20 10:59:00,117890.66,117893.67,117890.66,117893.49,18.35
2025-07-20 11:00:00,117893.49,117897.45,117888.18,117897.22,11.49
2025-07-20 11:01:00,117897.22,117909.44,117895.18,117907.55,12.4
2025-07-20 11:02:00,117907.55,117918.22,117906.9,117915.87,15.65
2025-07-20 11:03:00,117915.87,117932.45,117915.65,117932.44,7.925
2025-07-20 11:04:00,117932.44,117945.15,117932.43,117945.12,5.093
2025-07-20 11:05:00,117945.12,117945.12,117925.82,117926.04,5.547
2025-07-20 11:06:00,117926.04,117939.85,117926.01,117939.85,6.197
2025-07-20 11:07:00,117939.85,117940.23,117938.6,117938.71,3.443
2025-07-20 11:08:00,117938.71,117938.73,117915.3,117916.61,10.36
2025-07-20 11:09:00,117916.61,117916.99,117913.6,117916.9,10.03
2025-07-20 11:10:00,117916.9,117917.1,117865.68,117865.7,12.23
2025-07-20 11:11:00,117865.7,117865.73,117864.87,117864.89,5.155
2025-07-20 11:12:00,117864.89,117893.26,117863.68,117893.24,11.27
2025-07-20 11:13:00,117893.24,117915.2,117892.64,117900.13,10.33
2025-07-20 11:14:00,117900.13,117907.66,117900.13,117907.29,8.239
2025-07-20 11:15:00,117907.29,117907.65,117902.01,117903.56,4.124
2025-07-20 11:16:00,117903.56,117903.74,117903.51,117903.72,3.384
2025-07-20 11:17:00,117903.72,117903.74,117902.81,117903.63,3.163
2025-07-20 11:18:00,117903.63,117920.15,117903.58,117917.53,19.14
2025-07-20 11:19:00,117917.53,117918.37,117916.83,117918.31,7.133
2025-07-20 11:20:00,117918.31,118011.32,117918.31,117961.91,54.12
2025-07-20 11:21:00,117961.91,117962.55,117895.27,117895.27,21.98
2025-07-20 11:22:00,117895.27,117895.3,117858.88,117858.9,16.82
2025-07-20 11:23:00,117858.9,117878.67,117843.36,117878.64,18.51
2025-07-20 11:24:00,117878.64,117892.22,117877.52,117892.22,14.23
2025-07-20 11:25:00,117892.22,117893.88,117892.22,117893.85,10.31
2025-07-20 11:26:00,117893.85,117905.98,117893.84,117902.55,9.991
2025-07-20 11:27:00,117902.55,117902.55,117849.23,117863.39,22.77
2025-07-20 11:28:00,117863.39,117874.91,117863.37,117870.41,15.61
2025-07-20 11:29:00,117870.41,117870.43,117864.81,117867.66,6.259
2025-07-20 11:30:00,117867.66,117868.01,117852.11,117852.12,15.21
2025-07-20 11:31:00,117852.12,117852.12,117828.53,117840.6,12.06
2025-07-20 11:32:00,117840.6,117863.88,117840.28,117863.85,10.13
2025-07-20 11:33:00,117863.85,117864.19,117863.73,117863.82,7.476
2025-07-20 11:34:00,117863.82,117898.61,117862.58,117898.6,15.51
2025-07-20 11:35:00,117898.6,117928.44,117898.14,117927.5,11.85
2025-07-20 11:36:00,117927.5,117928.22,117926.61,117926.62,3.551
2025-07-20 11:37:00,117926.62,117926.75,117897.87,117897.89,8.691
2025-07-20 11:38:00,117897.89,117898.07,117895.73,117895.95,2.303
2025-07-20 11:39:00,117895.95,117896.49,117895.95,117896.41,1.664
2025-07-20 11:40:00,117896.41,117896.44,117875.11,117875.33,10.42
2025-07-20 11:41:00,117875.33,117882.45,117875.04,117878.81,13.36
2025-07-20 11:42:00,117878.81,117882.43,117877.32,117879.66,8.073
2025-07-20 11:43:00,117879.66,117880.42,117879.55,117880.4,9.546
2025-07-20 11:44:00,117880.4,117913.53,117880.38,117913.52,13.54
2025-07-20 11:45:00,117913.52,117960.8,117894.39,117950.49,39.02
2025-07-20 11:46:00,117950.49,117955.75,117950.47,117951.8,9.231
2025-07-20 11:47:00,117951.8,118015.64,117951.25,118013.94,29.12
2025-07-20 11:48:00,118013.94,118049.34,117984.68,118035.65,31.11
